timestamp,load_value,day_of_week,country,measurement_type,measurement,generation_forecast,energy_price,hour,day,month,year,actual_load,forecasted_load,forecast_deviation,price_volatility,supply_demand_risk,prolonged_demand_risk,risk_flag,baseline_risk
2024-02-25 16:00:00,499.0,6,Albania,actual_load,499.0,,,16,25,2,2024,41343.0,46290.45,4947.449999999997,,False,False,True,4947.449999999997
2024-02-25 16:00:00,,6,Albania,generation_forecast,1133.0,1133.0,,16,25,2,2024,41343.0,46290.45,4947.449999999997,,False,False,True,4947.449999999997
2024-02-25 16:00:00,5214.0,6,Austria,actual_load,5214.0,,,16,25,2,2024,41343.0,46290.45,4947.449999999997,,False,False,True,4947.449999999997
2024-02-25 16:00:00,,6,Austria,generation_forecast,6165.0,6165.0,,16,25,2,2024,41343.0,46290.45,4947.449999999997,,False,False,True,4947.449999999997
2024-02-25 16:00:00,,6,Austria,energy_price,66.31,,66.31,16,25,2,2024,41343.0,46290.45,4947.449999999997,0.0,False,False,True,4947.449999999997
2024-02-25 16:00:00,7729.0,6,Belgium,actual_load,7729.0,,,16,25,2,2024,41343.0,46290.45,4947.449999999997,,False,False,True,4947.449999999997
2024-02-25 16:00:00,,6,Belgium,generation_forecast,8304.0,8304.0,,16,25,2,2024,41343.0,46290.45,4947.449999999997,,False,False,True,4947.449999999997
2024-02-25 16:00:00,,6,Belgium,energy_price,68.54,,68.54,16,25,2,2024,41343.0,46290.45,4947.449999999997,0.0,False,False,True,4947.449999999997
2024-02-25 16:00:00,1459.0,6,Bosnia_and_Herzegovina,actual_load,1459.0,,,16,25,2,2024,41343.0,46290.45,4947.449999999997,,False,False,True,4947.449999999997
2024-02-25 16:00:00,,6,Bosnia_and_Herzegovina,generation_forecast,2080.0,2080.0,,16,25,2,2024,41343.0,46290.45,4947.449999999997,,False,False,True,4947.449999999997
2024-02-25 16:00:00,4508.0,6,Bulgaria,actual_load,4508.0,,,16,25,2,2024,41343.0,46290.45,4947.449999999997,,False,False,True,4947.449999999997
2024-02-25 16:00:00,,6,Bulgaria,generation_forecast,3913.0,3913.0,,16,25,2,2024,41343.0,46290.45,4947.449999999997,,False,False,True,4947.449999999997
2024-02-25 16:00:00,,6,Bulgaria,energy_price,66.86,,66.86,16,25,2,2024,41343.0,46290.45,4947.449999999997,0.0,False,False,True,4947.449999999997
2024-02-25 16:00:00,1396.0,6,Croatia,actual_load,1396.0,,,16,25,2,2024,41343.0,46290.45,4947.449999999997,,False,False,True,4947.449999999997
2024-02-25 16:00:00,,6,Croatia,energy_price,66.51,,66.51,16,25,2,2024,41343.0,46290.45,4947.449999999997,0.0,False,False,True,4947.449999999997
2024-02-25 16:00:00,6721.0,6,Czech_Republic,actual_load,6721.0,,,16,25,2,2024,41343.0,46290.45,4947.449999999997,,False,False,True,4947.449999999997
2024-02-25 16:00:00,,6,Czech_Republic,generation_forecast,7584.0,7584.0,,16,25,2,2024,41343.0,46290.45,4947.449999999997,,False,False,True,4947.449999999997
2024-02-25 16:00:00,,6,Czech_Republic,energy_price,67.32,,67.32,16,25,2,2024,41343.0,46290.45,4947.449999999997,0.0,False,False,True,4947.449999999997
2024-02-25 16:00:00,4457.0,6,Denmark,actual_load,4457.0,,,16,25,2,2024,41343.0,46290.45,4947.449999999997,,False,False,True,4947.449999999997
2024-02-25 16:00:00,,6,Denmark,generation_forecast,2807.0,2807.0,,16,25,2,2024,41343.0,46290.45,4947.449999999997,,False,False,True,4947.449999999997
2024-02-25 16:00:00,,6,Denmark,energy_price,67.8,,67.8,16,25,2,2024,41343.0,46290.45,4947.449999999997,0.0,False,False,True,4947.449999999997
2024-02-25 16:00:00,1003.0,6,Estonia,actual_load,1003.0,,,16,25,2,2024,41343.0,46290.45,4947.449999999997,,False,False,True,4947.449999999997
2024-02-25 16:00:00,,6,Estonia,generation_forecast,449.0,449.0,,16,25,2,2024,41343.0,46290.45,4947.449999999997,,False,False,True,4947.449999999997
2024-02-25 16:00:00,,6,Estonia,energy_price,67.44,,67.44,16,25,2,2024,41343.0,46290.45,4947.449999999997,0.0,False,False,True,4947.449999999997
2024-02-25 16:00:00,9735.0,6,Finland,actual_load,9735.0,,,16,25,2,2024,41343.0,46290.45,4947.449999999997,,False,False,True,4947.449999999997
2024-02-25 16:00:00,,6,Finland,energy_price,31.5,,31.5,16,25,2,2024,41343.0,46290.45,4947.449999999997,0.0,False,False,True,4947.449999999997
2024-02-25 16:00:00,53122.0,6,France,actual_load,53122.0,,,16,25,2,2024,41343.0,46290.45,4947.449999999997,,False,False,True,4947.449999999997
2024-02-25 16:00:00,,6,France,generation_forecast,61336.0,61336.0,,16,25,2,2024,41343.0,46290.45,4947.449999999997,,False,False,True,4947.449999999997
2024-02-25 16:00:00,,6,France,energy_price,60.61,,60.61,16,25,2,2024,41343.0,46290.45,4947.449999999997,0.0,False,False,True,4947.449999999997
2024-02-25 16:00:00,2046.0,6,Georgia,actual_load,2046.0,,,16,25,2,2024,41343.0,46290.45,4947.449999999997,,False,False,True,4947.449999999997
2024-02-25 16:00:00,,6,Georgia,generation_forecast,1710.0,1710.0,,16,25,2,2024,41343.0,46290.45,4947.449999999997,,False,False,True,4947.449999999997
2024-02-25 16:00:00,41865.0,6,Germany,actual_load,41865.0,,,16,25,2,2024,41343.0,46290.45,4947.449999999997,,False,False,True,4947.449999999997
2024-02-25 16:00:00,,6,Germany,generation_forecast,41343.0,41343.0,,16,25,2,2024,41343.0,46290.45,4947.449999999997,,False,False,True,4947.449999999997
2024-02-25 16:00:00,4902.0,6,Greece,actual_load,4902.0,,,16,25,2,2024,41343.0,46290.45,4947.449999999997,,False,False,True,4947.449999999997
2024-02-25 16:00:00,,6,Greece,generation_forecast,4653.0,4653.0,,16,25,2,2024,41343.0,46290.45,4947.449999999997,,False,False,True,4947.449999999997
2024-02-25 16:00:00,,6,Greece,energy_price,66.86,,66.86,16,25,2,2024,41343.0,46290.45,4947.449999999997,0.0,False,False,True,4947.449999999997
2024-02-25 16:00:00,3899.0,6,Hungary,actual_load,3899.0,,,16,25,2,2024,41343.0,46290.45,4947.449999999997,,False,False,True,4947.449999999997
2024-02-25 16:00:00,,6,Hungary,energy_price,66.93,,66.93,16,25,2,2024,41343.0,46290.45,4947.449999999997,0.0,False,False,True,4947.449999999997
2024-02-27 08:00:00,1020.0,1,Albania,actual_load,1020.0,,,8,27,2,2024,50383.0,56884.45,6501.449999999997,,False,False,True,6501.449999999997
2024-02-27 08:00:00,,1,Albania,generation_forecast,1257.0,1257.0,,8,27,2,2024,50383.0,56884.45,6501.449999999997,,False,False,True,6501.449999999997
2024-02-27 08:00:00,5479.0,1,Austria,actual_load,5479.0,,,8,27,2,2024,50383.0,56884.45,6501.449999999997,,False,False,True,6501.449999999997
2024-02-27 08:00:00,,1,Austria,generation_forecast,8223.0,8223.0,,8,27,2,2024,50383.0,56884.45,6501.449999999997,,False,False,True,6501.449999999997
2024-02-27 08:00:00,,1,Austria,energy_price,95.15,,95.15,8,27,2,2024,50383.0,56884.45,6501.449999999997,0.0,False,False,True,6501.449999999997
2024-02-27 08:00:00,9438.0,1,Belgium,actual_load,9438.0,,,8,27,2,2024,50383.0,56884.45,6501.449999999997,,False,False,True,6501.449999999997
2024-02-27 08:00:00,,1,Belgium,generation_forecast,10015.0,10015.0,,8,27,2,2024,50383.0,56884.45,6501.449999999997,,False,False,True,6501.449999999997
2024-02-27 08:00:00,,1,Belgium,energy_price,92.92,,92.92,8,27,2,2024,50383.0,56884.45,6501.449999999997,0.0,False,False,True,6501.449999999997
2024-02-27 08:00:00,1792.0,1,Bosnia_and_Herzegovina,actual_load,1792.0,,,8,27,2,2024,50383.0,56884.45,6501.449999999997,,False,False,True,6501.449999999997
2024-02-27 08:00:00,,1,Bosnia_and_Herzegovina,generation_forecast,2553.0,2553.0,,8,27,2,2024,50383.0,56884.45,6501.449999999997,,False,False,True,6501.449999999997
2024-02-27 08:00:00,4787.0,1,Bulgaria,actual_load,4787.0,,,8,27,2,2024,50383.0,56884.45,6501.449999999997,,False,False,True,6501.449999999997
2024-02-27 08:00:00,,1,Bulgaria,generation_forecast,5743.0,5743.0,,8,27,2,2024,50383.0,56884.45,6501.449999999997,,False,False,True,6501.449999999997
2024-02-27 08:00:00,,1,Bulgaria,energy_price,95.28,,95.28,8,27,2,2024,50383.0,56884.45,6501.449999999997,0.0,False,False,True,6501.449999999997
2024-02-27 08:00:00,1819.0,1,Croatia,actual_load,1819.0,,,8,27,2,2024,50383.0,56884.45,6501.449999999997,,False,False,True,6501.449999999997
2024-02-27 08:00:00,,1,Croatia,energy_price,94.98,,94.98,8,27,2,2024,50383.0,56884.45,6501.449999999997,0.0,False,False,True,6501.449999999997
2024-02-27 08:00:00,8849.0,1,Czech_Republic,actual_load,8849.0,,,8,27,2,2024,50383.0,56884.45,6501.449999999997,,False,False,True,6501.449999999997
2024-02-27 08:00:00,,1,Czech_Republic,generation_forecast,9798.0,9798.0,,8,27,2,2024,50383.0,56884.45,6501.449999999997,,False,False,True,6501.449999999997
2024-02-27 08:00:00,,1,Czech_Republic,energy_price,95.54,,95.54,8,27,2,2024,50383.0,56884.45,6501.449999999997,0.0,False,False,True,6501.449999999997
2024-02-27 08:00:00,5249.0,1,Denmark,actual_load,5249.0,,,8,27,2,2024,50383.0,56884.45,6501.449999999997,,False,False,True,6501.449999999997
2024-02-27 08:00:00,,1,Denmark,generation_forecast,2539.0,2539.0,,8,27,2,2024,50383.0,56884.45,6501.449999999997,,False,False,True,6501.449999999997
2024-02-27 08:00:00,,1,Denmark,energy_price,95.78,,95.78,8,27,2,2024,50383.0,56884.45,6501.449999999997,0.0,False,False,True,6501.449999999997
2024-02-27 08:00:00,1201.0,1,Estonia,actual_load,1201.0,,,8,27,2,2024,50383.0,56884.45,6501.449999999997,,False,False,True,6501.449999999997
2024-02-27 08:00:00,,1,Estonia,generation_forecast,553.0,553.0,,8,27,2,2024,50383.0,56884.45,6501.449999999997,,False,False,True,6501.449999999997
2024-02-27 08:00:00,,1,Estonia,energy_price,111.12,,111.12,8,27,2,2024,50383.0,56884.45,6501.449999999997,0.0,False,False,True,6501.449999999997
2024-02-27 08:00:00,10515.0,1,Finland,actual_load,10515.0,,,8,27,2,2024,50383.0,56884.45,6501.449999999997,,False,False,True,6501.449999999997
2024-02-27 08:00:00,,1,Finland,energy_price,111.12,,111.12,8,27,2,2024,50383.0,56884.45,6501.449999999997,0.0,False,False,True,6501.449999999997
2024-02-27 08:00:00,62814.0,1,France,actual_load,62814.0,,,8,27,2,2024,50383.0,56884.45,6501.449999999997,,False,False,True,6501.449999999997
2024-02-27 08:00:00,,1,France,generation_forecast,71156.0,71156.0,,8,27,2,2024,50383.0,56884.45,6501.449999999997,,False,False,True,6501.449999999997
2024-02-27 08:00:00,,1,France,energy_price,90.77,,90.77,8,27,2,2024,50383.0,56884.45,6501.449999999997,0.0,False,False,True,6501.449999999997
2024-02-27 08:00:00,1985.0,1,Georgia,actual_load,1985.0,,,8,27,2,2024,50383.0,56884.45,6501.449999999997,,False,False,True,6501.449999999997
2024-02-27 08:00:00,,1,Georgia,generation_forecast,1784.0,1784.0,,8,27,2,2024,50383.0,56884.45,6501.449999999997,,False,False,True,6501.449999999997
2024-02-27 08:00:00,51272.0,1,Germany,actual_load,51272.0,,,8,27,2,2024,50383.0,56884.45,6501.449999999997,,False,False,True,6501.449999999997
2024-02-27 08:00:00,,1,Germany,generation_forecast,50383.0,50383.0,,8,27,2,2024,50383.0,56884.45,6501.449999999997,,False,False,True,6501.449999999997
2024-02-27 08:00:00,6170.0,1,Greece,actual_load,6170.0,,,8,27,2,2024,50383.0,56884.45,6501.449999999997,,False,False,True,6501.449999999997
2024-02-27 08:00:00,,1,Greece,generation_forecast,5747.0,5747.0,,8,27,2,2024,50383.0,56884.45,6501.449999999997,,False,False,True,6501.449999999997
2024-02-27 08:00:00,,1,Greece,energy_price,95.28,,95.28,8,27,2,2024,50383.0,56884.45,6501.449999999997,0.0,False,False,True,6501.449999999997
2024-02-27 08:00:00,4581.0,1,Hungary,actual_load,4581.0,,,8,27,2,2024,50383.0,56884.45,6501.449999999997,,False,False,True,6501.449999999997
2024-02-27 08:00:00,,1,Hungary,energy_price,95.35,,95.35,8,27,2,2024,50383.0,56884.45,6501.449999999997,0.0,False,False,True,6501.449999999997
2024-02-27 12:00:00,1022.0,1,Albania,actual_load,1022.0,,,12,27,2,2024,55229.0,61951.46,6722.459999999999,,False,False,True,6722.459999999999
2024-02-27 12:00:00,,1,Albania,generation_forecast,898.0,898.0,,12,27,2,2024,55229.0,61951.46,6722.459999999999,,False,False,True,6722.459999999999
2024-02-27 12:00:00,5338.0,1,Austria,actual_load,5338.0,,,12,27,2,2024,55229.0,61951.46,6722.459999999999,,False,False,True,6722.459999999999
2024-02-27 12:00:00,,1,Austria,generation_forecast,5638.0,5638.0,,12,27,2,2024,55229.0,61951.46,6722.459999999999,,False,False,True,6722.459999999999
2024-02-27 12:00:00,,1,Austria,energy_price,58.88,,58.88,12,27,2,2024,55229.0,61951.46,6722.459999999999,,False,False,True,6722.459999999999
2024-02-27 12:00:00,9231.0,1,Belgium,actual_load,9231.0,,,12,27,2,2024,55229.0,61951.46,6722.459999999999,,False,False,True,6722.459999999999
2024-02-27 12:00:00,,1,Belgium,generation_forecast,11516.0,11516.0,,12,27,2,2024,55229.0,61951.46,6722.459999999999,,False,False,True,6722.459999999999
2024-02-27 12:00:00,,1,Belgium,energy_price,57.66,,57.66,12,27,2,2024,55229.0,61951.46,6722.459999999999,,False,False,True,6722.459999999999
2024-02-27 12:00:00,1821.0,1,Bosnia_and_Herzegovina,actual_load,1821.0,,,12,27,2,2024,55229.0,61951.46,6722.459999999999,,False,False,True,6722.459999999999
2024-02-27 12:00:00,,1,Bosnia_and_Herzegovina,generation_forecast,2236.0,2236.0,,12,27,2,2024,55229.0,61951.46,6722.459999999999,,False,False,True,6722.459999999999
2024-02-27 12:00:00,4062.0,1,Bulgaria,actual_load,4062.0,,,12,27,2,2024,55229.0,61951.46,6722.459999999999,,False,False,True,6722.459999999999
2024-02-27 12:00:00,,1,Bulgaria,generation_forecast,5592.0,5592.0,,12,27,2,2024,55229.0,61951.46,6722.459999999999,,False,False,True,6722.459999999999
2024-02-27 12:00:00,,1,Bulgaria,energy_price,59.0,,59.0,12,27,2,2024,55229.0,61951.46,6722.459999999999,,False,False,True,6722.459999999999
2024-02-27 12:00:00,1761.0,1,Croatia,actual_load,1761.0,,,12,27,2,2024,55229.0,61951.46,6722.459999999999,,False,False,True,6722.459999999999
2024-02-27 12:00:00,,1,Croatia,energy_price,58.92,,58.92,12,27,2,2024,55229.0,61951.46,6722.459999999999,,False,False,True,6722.459999999999
2024-02-27 12:00:00,8836.0,1,Czech_Republic,actual_load,8836.0,,,12,27,2,2024,55229.0,61951.46,6722.459999999999,,False,False,True,6722.459999999999
2024-02-27 12:00:00,,1,Czech_Republic,generation_forecast,9879.0,9879.0,,12,27,2,2024,55229.0,61951.46,6722.459999999999,,False,False,True,6722.459999999999
2024-02-27 12:00:00,,1,Czech_Republic,energy_price,59.09,,59.09,12,27,2,2024,55229.0,61951.46,6722.459999999999,,False,False,True,6722.459999999999
2024-02-27 12:00:00,5262.0,1,Denmark,actual_load,5262.0,,,12,27,2,2024,55229.0,61951.46,6722.459999999999,,False,False,True,6722.459999999999
2024-02-27 12:00:00,,1,Denmark,generation_forecast,2733.0,2733.0,,12,27,2,2024,55229.0,61951.46,6722.459999999999,,False,False,True,6722.459999999999
2024-02-27 12:00:00,,1,Denmark,energy_price,59.26,,59.26,12,27,2,2024,55229.0,61951.46,6722.459999999999,,False,False,True,6722.459999999999
2024-02-27 12:00:00,1161.0,1,Estonia,actual_load,1161.0,,,12,27,2,2024,55229.0,61951.46,6722.459999999999,,False,False,True,6722.459999999999
2024-02-27 12:00:00,,1,Estonia,generation_forecast,568.0,568.0,,12,27,2,2024,55229.0,61951.46,6722.459999999999,,False,False,True,6722.459999999999
2024-02-27 12:00:00,,1,Estonia,energy_price,90.33,,90.33,12,27,2,2024,55229.0,61951.46,6722.459999999999,,False,False,True,6722.459999999999
2024-02-27 12:00:00,10487.0,1,Finland,actual_load,10487.0,,,12,27,2,2024,55229.0,61951.46,6722.459999999999,,False,False,True,6722.459999999999
2024-02-27 12:00:00,,1,Finland,energy_price,90.33,,90.33,12,27,2,2024,55229.0,61951.46,6722.459999999999,,False,False,True,6722.459999999999
2024-02-27 12:00:00,66013.0,1,France,actual_load,66013.0,,,12,27,2,2024,55229.0,61951.46,6722.459999999999,,False,False,True,6722.459999999999
2024-02-27 12:00:00,,1,France,generation_forecast,67855.0,67855.0,,12,27,2,2024,55229.0,61951.46,6722.459999999999,,False,False,True,6722.459999999999
2024-02-27 12:00:00,,1,France,energy_price,58.19,,58.19,12,27,2,2024,55229.0,61951.46,6722.459999999999,,False,False,True,6722.459999999999
2024-02-27 12:00:00,1823.0,1,Georgia,actual_load,1823.0,,,12,27,2,2024,55229.0,61951.46,6722.459999999999,,False,False,True,6722.459999999999
2024-02-27 12:00:00,,1,Georgia,generation_forecast,1636.0,1636.0,,12,27,2,2024,55229.0,61951.46,6722.459999999999,,False,False,True,6722.459999999999
2024-02-27 12:00:00,49198.0,1,Germany,actual_load,49198.0,,,12,27,2,2024,55229.0,61951.46,6722.459999999999,,False,False,True,6722.459999999999
2024-02-27 12:00:00,,1,Germany,generation_forecast,55229.0,55229.0,,12,27,2,2024,55229.0,61951.46,6722.459999999999,,False,False,True,6722.459999999999
2024-02-27 12:00:00,6236.0,1,Greece,actual_load,6236.0,,,12,27,2,2024,55229.0,61951.46,6722.459999999999,,False,False,True,6722.459999999999
2024-02-27 12:00:00,,1,Greece,generation_forecast,5752.0,5752.0,,12,27,2,2024,55229.0,61951.46,6722.459999999999,,False,False,True,6722.459999999999
2024-02-27 12:00:00,,1,Greece,energy_price,59.0,,59.0,12,27,2,2024,55229.0,61951.46,6722.459999999999,,False,False,True,6722.459999999999
2024-02-27 12:00:00,4695.0,1,Hungary,actual_load,4695.0,,,12,27,2,2024,55229.0,61951.46,6722.459999999999,,False,False,True,6722.459999999999
2024-02-27 12:00:00,,1,Hungary,energy_price,59.01,,59.01,12,27,2,2024,55229.0,61951.46,6722.459999999999,,False,False,True,6722.459999999999
2024-02-27 14:00:00,1022.0,1,Albania,actual_load,1022.0,,,14,27,2,2024,53044.0,58329.02,5285.019999999997,,False,False,True,5285.019999999997
2024-02-27 14:00:00,,1,Albania,generation_forecast,940.0,940.0,,14,27,2,2024,53044.0,58329.02,5285.019999999997,,False,False,True,5285.019999999997
2024-02-27 14:00:00,5430.0,1,Austria,actual_load,5430.0,,,14,27,2,2024,53044.0,58329.02,5285.019999999997,,False,False,True,5285.019999999997
2024-02-27 14:00:00,,1,Austria,generation_forecast,5753.0,5753.0,,14,27,2,2024,53044.0,58329.02,5285.019999999997,,False,False,True,5285.019999999997
2024-02-27 14:00:00,,1,Austria,energy_price,63.86,,63.86,14,27,2,2024,53044.0,58329.02,5285.019999999997,0.0,False,False,True,5285.019999999997
2024-02-27 14:00:00,9077.0,1,Belgium,actual_load,9077.0,,,14,27,2,2024,53044.0,58329.02,5285.019999999997,,False,False,True,5285.019999999997
2024-02-27 14:00:00,,1,Belgium,generation_forecast,11509.0,11509.0,,14,27,2,2024,53044.0,58329.02,5285.019999999997,,False,False,True,5285.019999999997
2024-02-27 14:00:00,,1,Belgium,energy_price,61.11,,61.11,14,27,2,2024,53044.0,58329.02,5285.019999999997,0.0,False,False,True,5285.019999999997
2024-02-27 14:00:00,1676.0,1,Bosnia_and_Herzegovina,actual_load,1676.0,,,14,27,2,2024,53044.0,58329.02,5285.019999999997,,False,False,True,5285.019999999997
2024-02-27 14:00:00,,1,Bosnia_and_Herzegovina,generation_forecast,2290.0,2290.0,,14,27,2,2024,53044.0,58329.02,5285.019999999997,,False,False,True,5285.019999999997
2024-02-27 14:00:00,4076.0,1,Bulgaria,actual_load,4076.0,,,14,27,2,2024,53044.0,58329.02,5285.019999999997,,False,False,True,5285.019999999997
2024-02-27 14:00:00,,1,Bulgaria,generation_forecast,4374.0,4374.0,,14,27,2,2024,53044.0,58329.02,5285.019999999997,,False,False,True,5285.019999999997
2024-02-27 14:00:00,,1,Bulgaria,energy_price,64.12,,64.12,14,27,2,2024,53044.0,58329.02,5285.019999999997,0.0,False,False,True,5285.019999999997
2024-02-27 14:00:00,1764.0,1,Croatia,actual_load,1764.0,,,14,27,2,2024,53044.0,58329.02,5285.019999999997,,False,False,True,5285.019999999997
2024-02-27 14:00:00,,1,Croatia,energy_price,63.95,,63.95,14,27,2,2024,53044.0,58329.02,5285.019999999997,0.0,False,False,True,5285.019999999997
2024-02-27 14:00:00,8421.0,1,Czech_Republic,actual_load,8421.0,,,14,27,2,2024,53044.0,58329.02,5285.019999999997,,False,False,True,5285.019999999997
2024-02-27 14:00:00,,1,Czech_Republic,generation_forecast,9477.0,9477.0,,14,27,2,2024,53044.0,58329.02,5285.019999999997,,False,False,True,5285.019999999997
2024-02-27 14:00:00,,1,Czech_Republic,energy_price,64.31,,64.31,14,27,2,2024,53044.0,58329.02,5285.019999999997,0.0,False,False,True,5285.019999999997
2024-02-27 14:00:00,5164.0,1,Denmark,actual_load,5164.0,,,14,27,2,2024,53044.0,58329.02,5285.019999999997,,False,False,True,5285.019999999997
2024-02-27 14:00:00,,1,Denmark,generation_forecast,2786.0,2786.0,,14,27,2,2024,53044.0,58329.02,5285.019999999997,,False,False,True,5285.019999999997
2024-02-27 14:00:00,,1,Denmark,energy_price,64.71,,64.71,14,27,2,2024,53044.0,58329.02,5285.019999999997,0.0,False,False,True,5285.019999999997
2024-02-27 14:00:00,1150.0,1,Estonia,actual_load,1150.0,,,14,27,2,2024,53044.0,58329.02,5285.019999999997,,False,False,True,5285.019999999997
2024-02-27 14:00:00,,1,Estonia,generation_forecast,488.0,488.0,,14,27,2,2024,53044.0,58329.02,5285.019999999997,,False,False,True,5285.019999999997
2024-02-27 14:00:00,,1,Estonia,energy_price,64.49,,64.49,14,27,2,2024,53044.0,58329.02,5285.019999999997,0.0,False,False,True,5285.019999999997
2024-02-27 14:00:00,10440.0,1,Finland,actual_load,10440.0,,,14,27,2,2024,53044.0,58329.02,5285.019999999997,,False,False,True,5285.019999999997
2024-02-27 14:00:00,,1,Finland,energy_price,64.49,,64.49,14,27,2,2024,53044.0,58329.02,5285.019999999997,0.0,False,False,True,5285.019999999997
2024-02-27 14:00:00,62907.0,1,France,actual_load,62907.0,,,14,27,2,2024,53044.0,58329.02,5285.019999999997,,False,False,True,5285.019999999997
2024-02-27 14:00:00,,1,France,generation_forecast,67122.0,67122.0,,14,27,2,2024,53044.0,58329.02,5285.019999999997,,False,False,True,5285.019999999997
2024-02-27 14:00:00,,1,France,energy_price,62.3,,62.3,14,27,2,2024,53044.0,58329.02,5285.019999999997,0.0,False,False,True,5285.019999999997
2024-02-27 14:00:00,1990.0,1,Georgia,actual_load,1990.0,,,14,27,2,2024,53044.0,58329.02,5285.019999999997,,False,False,True,5285.019999999997
2024-02-27 14:00:00,,1,Georgia,generation_forecast,1655.0,1655.0,,14,27,2,2024,53044.0,58329.02,5285.019999999997,,False,False,True,5285.019999999997
2024-02-27 14:00:00,48217.0,1,Germany,actual_load,48217.0,,,14,27,2,2024,53044.0,58329.02,5285.019999999997,,False,False,True,5285.019999999997
2024-02-27 14:00:00,,1,Germany,generation_forecast,53044.0,53044.0,,14,27,2,2024,53044.0,58329.02,5285.019999999997,,False,False,True,5285.019999999997
2024-02-27 14:00:00,5957.0,1,Greece,actual_load,5957.0,,,14,27,2,2024,53044.0,58329.02,5285.019999999997,,False,False,True,5285.019999999997
2024-02-27 14:00:00,,1,Greece,generation_forecast,4888.0,4888.0,,14,27,2,2024,53044.0,58329.02,5285.019999999997,,False,False,True,5285.019999999997
2024-02-27 14:00:00,,1,Greece,energy_price,64.12,,64.12,14,27,2,2024,53044.0,58329.02,5285.019999999997,0.0,False,False,True,5285.019999999997
2024-02-27 14:00:00,4785.0,1,Hungary,actual_load,4785.0,,,14,27,2,2024,53044.0,58329.02,5285.019999999997,,False,False,True,5285.019999999997
2024-02-27 14:00:00,,1,Hungary,energy_price,64.15,,64.15,14,27,2,2024,53044.0,58329.02,5285.019999999997,0.0,False,False,True,5285.019999999997
2024-02-27 18:00:00,1052.0,1,Albania,actual_load,1052.0,,,18,27,2,2024,47543.0,52825.824,5282.8240000000005,,False,False,True,5282.8240000000005
2024-02-27 18:00:00,,1,Albania,generation_forecast,1444.0,1444.0,,18,27,2,2024,47543.0,52825.824,5282.8240000000005,,False,False,True,5282.8240000000005
2024-02-27 18:00:00,5904.0,1,Austria,actual_load,5904.0,,,18,27,2,2024,47543.0,52825.824,5282.8240000000005,,False,False,True,5282.8240000000005
2024-02-27 18:00:00,,1,Austria,generation_forecast,8489.0,8489.0,,18,27,2,2024,47543.0,52825.824,5282.8240000000005,,False,False,True,5282.8240000000005
2024-02-27 18:00:00,,1,Austria,energy_price,110.26,,110.26,18,27,2,2024,47543.0,52825.824,5282.8240000000005,,False,False,True,5282.8240000000005
2024-02-27 18:00:00,9059.0,1,Belgium,actual_load,9059.0,,,18,27,2,2024,47543.0,52825.824,5282.8240000000005,,False,False,True,5282.8240000000005
2024-02-27 18:00:00,,1,Belgium,generation_forecast,10246.0,10246.0,,18,27,2,2024,47543.0,52825.824,5282.8240000000005,,False,False,True,5282.8240000000005
2024-02-27 18:00:00,,1,Belgium,energy_price,103.17,,103.17,18,27,2,2024,47543.0,52825.824,5282.8240000000005,,False,False,True,5282.8240000000005
2024-02-27 18:00:00,1814.0,1,Bosnia_and_Herzegovina,actual_load,1814.0,,,18,27,2,2024,47543.0,52825.824,5282.8240000000005,,False,False,True,5282.8240000000005
2024-02-27 18:00:00,,1,Bosnia_and_Herzegovina,generation_forecast,2595.0,2595.0,,18,27,2,2024,47543.0,52825.824,5282.8240000000005,,False,False,True,5282.8240000000005
2024-02-27 18:00:00,5137.0,1,Bulgaria,actual_load,5137.0,,,18,27,2,2024,47543.0,52825.824,5282.8240000000005,,False,False,True,5282.8240000000005
2024-02-27 18:00:00,,1,Bulgaria,generation_forecast,5105.0,5105.0,,18,27,2,2024,47543.0,52825.824,5282.8240000000005,,False,False,True,5282.8240000000005
2024-02-27 18:00:00,,1,Bulgaria,energy_price,111.07,,111.07,18,27,2,2024,47543.0,52825.824,5282.8240000000005,,False,False,True,5282.8240000000005
2024-02-27 18:00:00,1816.0,1,Croatia,actual_load,1816.0,,,18,27,2,2024,47543.0,52825.824,5282.8240000000005,,False,False,True,5282.8240000000005
2024-02-27 18:00:00,,1,Croatia,energy_price,110.09,,110.09,18,27,2,2024,47543.0,52825.824,5282.8240000000005,,False,False,True,5282.8240000000005
2024-02-27 18:00:00,8398.0,1,Czech_Republic,actual_load,8398.0,,,18,27,2,2024,47543.0,52825.824,5282.8240000000005,,False,False,True,5282.8240000000005
2024-02-27 18:00:00,,1,Czech_Republic,generation_forecast,9898.0,9898.0,,18,27,2,2024,47543.0,52825.824,5282.8240000000005,,False,False,True,5282.8240000000005
2024-02-27 18:00:00,,1,Czech_Republic,energy_price,111.4,,111.4,18,27,2,2024,47543.0,52825.824,5282.8240000000005,,False,False,True,5282.8240000000005
2024-02-27 18:00:00,5175.0,1,Denmark,actual_load,5175.0,,,18,27,2,2024,47543.0,52825.824,5282.8240000000005,,False,False,True,5282.8240000000005
2024-02-27 18:00:00,,1,Denmark,generation_forecast,2903.0,2903.0,,18,27,2,2024,47543.0,52825.824,5282.8240000000005,,False,False,True,5282.8240000000005
2024-02-27 18:00:00,,1,Denmark,energy_price,111.8,,111.8,18,27,2,2024,47543.0,52825.824,5282.8240000000005,,False,False,True,5282.8240000000005
